id	hash	cluster
2499	16420049110052722705	-1
2500	11804522517983454281	-1
2502	4796028009789260033	-1
2503	7477631773830828386	-1
2504	541681822555510683	-1
2506	11304448112973390596	-1
2508	14771559302306234712	-1
2511	6420310228934107910	-1
2513	12831519698671465236	-1
2516	8776886545985907717	-1
2517	2723758652678124342	-1
2520	5782594274495126763	-1
2522	6739488927479599540	-1
2524	9777260497932796301	-1
2527	1857233202957292767	-1
2530	11037233877288958933	-1
2531	4865120099277793808	-1
2534	2339339881782282951	-1
2535	905973340132276693	-1
2536	3564160203988671383	-1
2537	8510575043651148706	-1
2538	3004441442570775436	-1
2542	17112522221553529756	-1
2544	5885553118047734711	-1
2545	4750366969729804190	-1
2546	15528483568752579891	-1
2547	16115050202331391499	-1
2550	422255211593794800	-1
2551	17915043134804242913	-1
2552	18015071447820060	-1
2553	5036411979585932002	-1
2555	15816979378773520991	-1
2556	517750087571224478	-1
2560	2527813525761874363	-1
2561	3510264690891430741	-1
2563	396936861270160066	-1
2565	14615400572019997375	-1
2566	2441130974098638821	-1
2567	5942886934316568918	-1
2569	4735724797193701728	-1
2570	11068624207629475136	-1
2573	16583088428666609558	-1
2574	1850201725086879019	-1
2575	14474449065600804262	-1
2576	7502404217488178631	-1
2577	15671659001268353639	-1
2579	17231680836075434910	-1
2580	944243613311488600	-1
2581	1468345069571215001	-1
2582	2991409739398689732	-1
2583	9529051697359083487	-1
2584	9797161844280400204	-1
2585	6905626996079134803	-1
2586	224181327440054597	-1
2588	10148381589842967926	-1
2589	1084778768641075860	-1
2594	10312675629090009428	-1
2596	12717213977792066166	-1
2597	9839994282844247928	-1
2598	5014454283460496271	-1
2599	261244570534981162	-1
2601	8495083903077301617	-1
2602	10129980920335467167	-1
2604	12585498315754175387	-1
2605	11191038184929409557	-1
2606	12790204097688029062	-1
2607	9902291839106424902	-1
2608	15731535576150563653	-1
2609	4147643642329745818	-1
2610	12957862386325627412	-1
2611	8668383271978728209	-1
2612	11760336542176519425	-1
2613	1669642474146270081	-1
2614	1907118871358415172	-1
2615	10482822285242366134	-1
2616	5946209935883365719	-1
2617	7473181174236487040	-1
2618	12949039463481129040	-1
2619	8038882595446779847	-1
2620	15698209652059427696	-1
2621	14830331346244200583	-1
2622	14558646156998269447	-1
2625	12353145808896124763	-1
2626	12475591416335293633	-1
2627	13230363262050259766	-1
2628	4388263360581391307	-1
2630	16863026927896441154	-1
2631	5304443809556079516	-1
2632	16564794459210748172	-1
2633	4527299121236693648	-1
2634	14855262449557266108	-1
2635	674038090679245251	-1
2636	6508649931809375532	-1
2637	2068156320952455436	-1
2638	11710831223391398072	-1
2639	7014317776906344918	-1
2641	512206382619875828	-1
2642	3578594002811129363	-1
2643	3294410400968120504	-1
2644	17637913405003896445	-1
2646	2735646366375356354	-1
2648	1545785431081138669	-1
2651	9999854025433597084	-1
2653	10867930560119335689	-1
2654	13470683335079284434	-1
2656	4617391570994176528	-1
2657	2245700423212961940	-1
2658	9918893074960621913	-1
2659	2547489958035399487	-1
2661	6402044982653101109	-1
2663	12301076639523286666	-1
2665	6172585138693090211	-1
2666	3457990393372730655	-1
2669	6850823727677459569	-1
2670	1418145346660154262	-1
2671	9471680850177245061	-1
2672	6034880595900926470	-1
2673	5447942895109593238	-1
2676	17818253180078820590	-1
2677	253012617988404807	-1
2678	18292074193657392568	-1
2679	1226288220301560778	-1
2680	1162360446106500840	-1
2681	927330019773999075	-1
2682	404954302682219432	-1
2683	3742482524059485179	-1
2684	1543029620915314178	-1
2685	7221516685660542687	-1
2686	13355904754714879630	-1
2689	8934768849526467121	-1
2691	9624641015607046228	-1
2692	2711782326937153669	-1
2693	6335567284601801557	-1
2694	3319334168175914220	-1
2695	9338408384778379927	-1
2696	9367526220529052166	-1
2697	798729005461460359	-1
2698	6251014384624990469	-1
2699	9783774645287759821	-1
2700	5703129324752309615	-1
2702	5784493404336460587	-1
2703	5752431608404130463	-1
2704	16619657063362898384	-1
2705	5224598993788224170	-1
2706	11494802197551010027	-1
2707	5234943708478413633	-1
2708	14920800184641534813	-1
2710	2563862987217900943	-1
2711	8909647021005151351	-1
2712	5282043079952311444	-1
2714	17983910574142694873	-1
2715	10883710965353577127	-1
2716	13975826036277198260	-1
2717	2408419889287320705	-1
2719	3012807311025910820	-1
2720	295094325458143632	-1
2724	17009813337087072520	-1
2725	1659199015201540115	-1
2726	9892140066971053016	-1
2727	2360648084242762137	-1
2729	2426833023396235161	-1
2731	8262660341662549859	-1
2732	9228593630463944211	-1
2733	3505359462376893699	-1
2734	1396607393510146007	-1
2735	16476875896716595854	-1
2737	4595962844865459093	-1
2738	10269351103908980743	-1
2740	11527812791431080261	-1
2745	3539047263921906564	-1
2747	4320762743519996256	-1
2750	5023686143468639141	-1
2754	8105138347306744885	-1
2755	7521776362806636830	-1
2756	1913015257306723013	-1
2758	6147129915858267242	-1
2763	12347078807596572197	-1
2764	1555407248472020636	-1
2765	7289818920198340901	-1
2766	11548290659123401259	-1
2767	18121709615372537800	-1
2769	2693048551654187454	-1
2771	16345258036084199592	-1
2772	5183549689667949336	-1
2773	6040701220575527638	-1
2776	6467167773448797294	-1
2778	7771857011081384576	-1
2779	7584774297358439311	-1
2781	9374713347613589648	-1
2782	3862717319941477636	-1
2783	12918256800012728969	-1
2785	3447977835386035085	-1
2786	3563445213897055829	-1
2787	7003293825179080660	-1
2792	1808301485879282585	-1
2793	2791494782467045514	-1
2794	7632105728000177761	-1
2796	77450051958310783	-1
2797	3762730541703189167	-1
2798	8969692434822378076	-1
2799	9337900531743359300	-1
2800	12242559559805719060	-1
2802	12920470139969302363	-1
2803	11532648297050224595	-1
2804	4291597370611049000	-1
2806	1852275689702075470	-1
2807	3438278695277602271	-1
2808	15979165912582767366	-1
2809	14100950925769175240	-1
2811	17236656598994014852	-1
2812	2380136096978297488	-1
2814	9929493465637034486	-1
2816	11055182970021564646	-1
2817	18123652201414284181	-1
2819	9510503149868597939	-1
2820	5726151868075016770	-1
2821	568279874653797375	-1
2822	404604219467581598	-1
2823	7308594168347181031	-1
2825	5002641086852932063	-1
2826	12090503360226336939	-1
2827	4577961369852443479	-1
2828	4378288317416905326	-1
2829	5469672971675903764	-1
2830	18260980201296478974	-1
2831	17431502980303115566	-1
2832	10086060607489024136	-1
2833	16157621311861221628	-1
2834	7085736223806219649	-1
2835	1875284737678624126	-1
2836	11983571386410966099	-1
2838	10453197434049510172	-1
2839	7112534728805267317	-1
2840	11946010936335928343	-1
2841	17843418571264756076	-1
2842	92292501236663941	-1
2843	4707282949257489248	-1
2844	9347779109807576327	-1
2845	4753849102647531949	-1
2846	16460342204976128485	-1
2847	10689968407146244481	-1
2849	898085284735564902	-1
2851	259178833337910223	-1
2852	2951660647387401669	-1
2854	309743077792866385	-1
2855	14683133231601311293	-1
2856	6981278685825906706	-1
2858	10521195198957159760	-1
2860	703188304657956760	-1
2861	2397299895754665005	-1
2862	4207976834621047082	-1
2863	36129736936484362	-1
2864	3711565939075242346	-1
2865	8586157734852443294	-1
2866	7468449854272706967	-1
2867	8459644571829249712	-1
2871	12234015367151224560	-1
2872	5302574183404263111	-1
2874	11379901465058114743	-1
2877	10789177434553452691	-1
2878	9300645295746493767	-1
2879	1398988638988837637	-1
2881	14571956780230345926	-1
2882	11222905982516427453	-1
2884	4367150032712642475	-1
2885	8642024721238396998	-1
2888	3148529176028311828	-1
2889	14748605206060118357	-1
2890	2559558313171621828	-1
2892	350708123594179329	-1
2893	2457175951917241093	-1
2894	10938924195885938271	-1
2895	3177958031828293310	-1
2899	8178905022455047148	-1
2900	363590511990787825	-1
2901	489259554128938145	-1
2903	12892689257926926908	-1
2906	713580904746396974	-1
2907	6364330506673986579	-1
2908	7854676642793028885	-1
2909	83845310195791826	-1
2911	5880612846667370413	-1
2912	9982749409629174055	-1
2914	8223625499904973079	-1
2915	9916094024743694877	-1
2916	7930842928181432950	-1
2917	4640785903089531383	-1
2918	1425465163517542764	-1
2919	198740937151223213	-1
2920	7393494527993688850	-1
2921	16417289423331933326	-1
2922	11644016985956683528	-1
2923	566229878018779308	-1
2924	439010575244573799	-1
2925	248078974895575667	-1
2926	9545559676506395052	-1
2928	7326502873506446231	-1
2929	1973694507876403090	-1
2930	1411319763576027355	-1
2931	11670481229306854167	-1
2933	14807396598142321641	-1
2934	2715788812056630097	-1
2935	5886385738189410444	-1
2937	16524672672147969366	-1
2938	1186966727737246180	-1
2939	9380560719318736111	-1
2942	3629356726095135220	-1
2944	12366060270564919051	-1
2949	10934317074715243002	-1
2951	3993394545561430893	-1
2952	30649870045978437	-1
2953	9118334787575101283	-1
2954	13103828710512303383	-1
2955	724541215219044454	-1
2959	12814123776868583069	-1
2960	348474709361755897	-1
2962	10923861120044855942	-1
2963	1983529799413172310	-1
2964	7912573729491590022	-1
2965	7448501509092733891	-1
2967	15964177178537336801	-1
2968	140276360180862863	-1
2969	7484867532261164522	-1
2971	11515567530349072757	-1
2972	1978408055123259777	-1
2974	12967447338088404594	-1
2975	5544530071262108900	-1
2976	931937135041077057	-1
2977	10699240945152630461	-1
2978	9876844881467782856	-1
2979	11598382423672299398	-1
2980	947025811485893087	-1
2981	14554791497130213987	-1
2983	10758442766454897663	-1
2987	11799834423205666603	-1
2989	272098247642299082	-1
2990	651248310747998878	-1
2991	658205854645666243	-1
2993	3112134771312336678	-1
2996	3822212344399981965	-1
2997	5812283650330868412	-1
2998	3890510821524471979	-1
2999	5445315640584647722	-1
3000	7026980656172807366	-1
3002	7299744621632723745	-1
3004	1386250718353660497	-1
3005	8331495431449482649	-1
3006	9678625447914077403	-1
3007	6981980757081021258	-1
3009	121242936399135196	-1
3011	2013302321657402239	-1
3013	4717728314517697079	-1
3014	15384640155989718996	-1
3015	9584831926541609698	-1
3016	15325709643097578080	-1
3017	3429943677662736991	-1
3019	11601330505852389548	-1
3020	667708290956032566	-1
3021	12812986706461070685	-1
3022	16418592618854367238	-1
3024	16736677862698632622	-1
3025	11597246893747879029	-1
3027	4295939516306039146	-1
3029	642395911032190837	-1
3030	10712017759355572935	-1
3031	9921895763580686559	-1
3032	132255040901380774	-1
3034	11488830770708873028	-1
3035	2867326887940172553	-1
3036	14692455924434708434	-1
3038	1124331390718039534	-1
3039	6043112072185676087	-1
3041	5406917755161725436	-1
3043	3843999903599969107	-1
3044	12918400399358069959	-1
3045	18048093594882519694	-1
3046	10169943498826749405	-1
3047	14146290993071890067	-1
3048	4946892986522678601	-1
3049	361676272646369765	-1
3053	5299200608208081311	-1
3054	2786067083970325493	-1
3057	8199551333496126962	-1
3058	2697585600096588571	-1
3060	6511081603617991142	-1
3064	15322592630319358355	-1
3065	11635238739430148130	-1
3066	356210261701271319	-1
3067	1275460458181442382	-1
3068	11196372855216257578	-1
3072	10348765734392887570	-1
3073	11591124359497341657	-1
3074	9966904559420702997	-1
3075	11847731094985976147	-1
3076	1945665963430253526	-1
3077	9926544647490156313	-1
3079	2882678243475529650	-1
3080	7000622178378752375	-1
3081	3452547842402187811	-1
3082	2959175236171871399	-1
3083	13541524403342713243	-1
3084	2399517170584461521	-1
3086	2145089920507506449	-1
3087	7550473789793505628	-1
3088	11597530719426236830	-1
3090	9478801743043910311	-1
3091	7330643277593697471	-1
3092	1376473566312938111	-1
3094	10347787569414837186	-1
3095	4607856006992823234	-1
3096	18167549890708308983	-1
3098	5387578964367273374	-1
3099	7629524770641197584	-1
3100	3922639494792000303	-1
3102	11289462414290509776	-1
3104	8420286572751998098	-1
3106	15681827011708801168	-1
3107	1431617779555695361	-1
3110	18406382793390272772	-1
3111	2427629807836309181	-1
3112	2696018455272937808	-1
3114	1831949006264902599	-1
3115	10623543858728755169	-1
3119	6064336036565048169	-1
3120	9353611075399324662	-1
3121	2707200911779663638	-1
3122	813383257180877588	-1
3126	13458746677841987806	-1
3127	7316538087422751710	-1
3129	10648754706957221290	-1
3130	6906204001827928934	-1
3133	13501767567467062102	-1
3134	4452577641541665336	-1
3137	10505260966849099332	-1
3139	15664858663766263395	-1
3140	11745795794148355012	-1
3141	6108580290904872923	-1
3142	778634166626816186	-1
3144	11810003387479405955	-1
3145	2567760515583517581	-1
3146	5438211490683560360	-1
3147	1868400051726646020	-1
3148	5022225255898159603	-1
3149	7038456325385689995	-1
3150	6318176847905107185	-1
3151	8578592768272407545	-1
3152	4038327823354573012	-1
3153	4303626806491012108	-1
3156	3229800688112111719	-1
3158	2592700519199551895	-1
3160	494269743095902270	-1
3161	3407949166863875283	-1
3162	16516584202186361623	-1
3163	15965529250586854204	-1
3164	4162127197725922833	-1
3165	1508765938653156166	-1
3166	9912469147898119079	-1
3167	16283036007196170228	-1
3168	15820911969553222050	-1
3170	16600894309121796936	-1
3171	13374161263273214405	-1
3173	10688954097541676518	-1
3175	18215023988921228040	-1
3176	14744710072993189249	-1
3177	10720240652585440461	-1
3181	5141904792035402192	-1
3182	11848542376269783984	-1
3184	2581885880581870827	-1
3185	10496843494525439280	-1
3186	8171046128431455815	-1
3188	15641217229424213860	-1
3189	12052401682977165860	-1
3190	9172031143519419221	-1
3192	7999725422910949618	-1
3194	10450804914370952004	-1
3196	6674483630173586671	-1
3197	14308138575403879436	-1
3198	15558716905311971847	-1
3200	7621196872730251337	-1
3201	5772572180925293474	-1
3206	6109550435744645631	-1
3207	10921697292681147550	-1
3208	10609903712815631232	-1
3209	2000744521312509191	-1
3210	16017569334802877268	-1
3211	10356625916600617942	-1
3212	17439709088904112754	-1
3214	16804642847025139899	-1
3215	12959476444234294674	-1
3216	7507604520809839370	-1
3217	14506078655744840165	-1
3218	992601171942118247	-1
3220	4880373336718661014	-1
3222	11800261587582171622	-1
3224	6006303436480556869	-1
3225	11948596887877880599	-1
3227	2991058141497437787	-1
3229	12727462646061311585	-1
3230	14809479083333783701	-1
3231	3578058834886863598	-1
3232	10897368753378145477	-1
3233	12119340880723049172	-1
3236	1238042283590100316	-1
3237	13335979801350762457	-1
3238	3010578047911538578	-1
3239	15098214972981123675	-1
3240	11068405293313727141	-1
3241	7439431738270314301	-1
3242	3270776401834601623	-1
3243	1279529921433312107	-1
3244	4251564550902097874	-1
3246	3287412987100925014	-1
3248	2805762231005395202	-1
3249	13843091293583412254	-1
3251	700983973055335148	-1
3253	2094801406518553242	-1
3254	9613298114376647308	-1
3255	4274904363807939335	-1
3256	8545888382364818003	-1
3257	13401634522634052351	-1
3258	13207758868548796933	-1
3259	2825590503597889872	-1
3260	546013998488441652	-1
3261	3434445221544811444	-1
3262	12158575690897967351	-1
3263	2925619961000647875	-1
3265	9294914668045660573	-1
3266	17604327572417893890	-1
3267	5327107552710533078	-1
3268	5224622410284466046	-1
3269	13907647361613597748	-1
3270	16385449402418909474	-1
3271	2415102301673346975	-1
3274	11707551647104116889	-1
3276	8311655453627702711	-1
3277	7324403479848588336	-1
3278	16952206482491865749	-1
3279	2857992550287622772	-1
3280	10039007096606170900	-1
3281	11894047623744586093	-1
3282	2849837076697083733	-1
3283	8551235277681149634	-1
3284	8314781320389562758	-1
3285	3838656450525929906	-1
3286	6414850620603109893	-1
3288	219818445431535750	-1
3289	12632471588020285987	-1
3290	14363773905440974538	-1
3293	1055025296143419249	-1
3296	4628643685955259355	-1
3298	7532201274240748120	-1
3299	3887876182658997951	-1
3300	1808124797472531378	-1
3301	14229390937489365380	-1
3304	2510061359119353989	-1
3305	1958389798479918079	-1
3306	2001298834350474627	-1
3307	979709065208054532	-1
3308	699367738822281127	-1
3309	15351003987301658967	-1
3310	14509297116253280638	-1
3312	3627667292937618230	-1
3314	13091858803809685613	-1
3315	3207572945110835115	-1
3316	6529229155768001975	-1
3319	1253842551360466066	-1
3321	10370422940929506243	-1
3322	643168927830812691	-1
3323	11157594532939906146	-1
3324	12113698479563030062	-1
3325	7221542659852919441	-1
3326	10206478841015080820	-1
3327	15234879271942616646	-1
3329	9299527497480252121	-1
3330	1059391436457822917	-1
3331	2374719650764691743	-1
3332	322024284720956311	-1
3333	7385948370256728879	-1
3334	2711410566390901280	-1
3335	13056883332689499992	-1
3336	11728193262368755869	-1
3337	13940059869230938785	-1
3338	12391891749212168592	-1
3339	6757693755135187303	-1
3341	5803710145000644183	-1
3344	7521769670602138052	-1
3345	4903453399897330518	-1
3347	15100053238853980565	-1
3349	16085745863201825109	-1
3350	13706745585904160242	-1
3352	3267858168061751865	-1
3353	14062802485507262409	-1
3354	9671577595146417871	-1
3355	11043244033838036435	-1
3356	13109849386747204120	-1
3357	9630458000152711256	-1
3359	12780573448975926808	-1
3361	219519729346320774	-1
3362	5051451009608751573	-1
3363	17892622781493037259	-1
3364	1067866650954051995	-1
3365	3244631562360114967	-1
3369	14512534286003808470	-1
3371	15403701393852281084	-1
3374	16429870984440164614	-1
3375	11973184245717966388	-1
3376	15983035019649677329	-1
3379	5013194981509466499	-1
3380	7000366060723950806	-1
3382	2095011559397872454	-1
3384	16997012604042198573	-1
3385	7030838351433369788	-1
3386	3589586824922438242	-1
3389	16212221516686517727	-1
3390	6253870974559082590	-1
3392	8805218697081006382	-1
3393	9793968225387110220	-1
3396	9756824190873539032	-1
3397	14539078791363598825	-1
3398	4638221183880639862	-1
3399	11788781762823701171	-1
3400	32311220063769615	-1
3402	4076280233878626301	-1
3403	1548846720565287617	-1
3404	10204455853684884770	-1
3406	7301132110410938279	-1
3407	632053687563655062	-1
3408	8313331119185237272	-1
3409	9340676545165602330	-1
3410	11499431625129201439	-1
3411	5853204962761904985	-1
3412	858118973142129089	-1
3413	11767474339786828444	-1
3415	2260225154513595656	-1
3416	326157197791292552	-1
3417	12526104206437019843	-1
3420	2839349116939175011	-1
3422	4474065230631869137	-1
3423	7628463061931201080	-1
3424	639514941882457927	-1
3427	852799373000634903	-1
3429	3788001892351989108	-1
3430	2303971742445837015	-1
3431	5961080131228186612	-1
3432	10071755115287124881	-1
3434	9667850946911695185	-1
3435	315903666041985989	-1
3436	10721284324837809179	-1
3437	7345869656279191570	-1
3438	7242661474941392881	-1
3439	9358659963160156301	-1
3441	13214167558368015866	-1
3442	13818852782696855082	-1
3444	2033731753623234581	-1
3448	293972180627285974	-1
3449	13649622021510938446	-1
3450	1625487134954369436	-1
3451	11180872915028918966	-1
3453	1097446522471242967	-1
3454	1784872009145728227	-1
3455	540473199848964551	-1
3456	1402723437626307435	-1
3457	6308851158596232071	-1
3458	15973379680837055129	-1
3459	4418588775278366898	-1
3460	14509910967752073166	-1
3462	3002154842828616007	-1
3463	951237929105436702	-1
3464	9492302284062241497	-1
3466	14201693920536352174	-1
3468	3700242285038925150	-1
3469	15199313258069068919	-1
3471	17675893531671039331	-1
3472	9341010731629885567	-1
3473	4397624127623327446	-1
3475	8123128026005158864	-1
3476	6276746213594217313	-1
3477	2718454538589649475	-1
3478	15363723096228472029	-1
3480	10459155814575283107	-1
3481	5617191147793688469	-1
3482	940189711843231947	-1
3483	16243274849281391109	-1
3484	1532888099738949431	-1
3485	11636142341988235687	-1
3486	9982910197125657687	-1
3489	2285858725574262464	-1
3490	1444606029115566997	-1
3491	5318025119383293748	-1
3492	683276573749329338	-1
3493	10008764258008443763	-1
3494	12102996223840764274	-1
3495	12093557676584177631	-1
3496	6441546611518867871	-1
3498	1628930202341826264	-1
3499	16903983635023926308	-1
3500	3259831945623883806	-1
3502	5155743229498114446	-1
3504	650258396496879347	-1
3505	1158436606053209946	-1
3507	12358554531225480286	-1
3508	695003063066298705	-1
3509	14811119032049102883	-1
3510	11357368061255586203	-1
3511	525212184272579071	-1
3512	7730849557559391798	-1
3516	6548292223659942424	-1
3517	12751299949632303536	-1
3518	4090237792706173408	-1
3521	10856688807574280280	-1
3523	714817699069721279	-1
3526	6243964570607301335	-1
3529	243377938159868337	-1
3531	2867822846027602808	-1
3532	959181575833847500	-1
3533	4778635483939726332	-1
3534	7271413105564471628	-1
3535	1911553634195330294	-1
3537	1281514846824660577	-1
3538	13909403641831522714	-1
3542	2125744705440948620	-1
3543	18234300308146926238	-1
3544	7392175805851868249	-1
3546	11632337178844305014	-1
3548	468525607223214806	-1
3549	16197018580010013639	-1
3550	17155748245124113225	-1
3552	6795876528846594413	-1
3554	16273895852881546155	-1
3556	3597960219387963947	-1
3557	11761287867084304825	-1
3558	16107170136761195152	-1
3561	221996236351546359	-1
3562	15966093636242610640	-1
3563	12967032702311355181	-1
3565	9238090911938240617	-1
3566	1800875487674516634	-1
3567	5738603837596975047	-1
3568	11937780965204152557	-1
3571	12369414970825675164	-1
3574	11768780431885534736	-1
3575	1335386050483457056	-1
3578	191931740690646897	-1
3579	4028936985210231321	-1
3580	14090900590464379165	-1
3582	16952446003417318561	-1
3583	10168860506310761180	-1
3584	1951446759051712212	-1
3585	14197124650788978817	-1
3586	12339833458497741906	-1
3587	543993070751497543	-1
3588	12390998751037491220	-1
3592	805198390477154133	-1
3596	6666592622651122132	-1
3598	3932104486575378578	-1
3601	13361814581478999414	-1
3602	4861789392456870866	-1
3603	14525754590124950374	-1
3605	1389641285425132508	-1
3606	11356867451093523009	-1
3607	16269084871974862898	-1
3608	6722378713199604461	-1
3609	306536122982650535	-1
3611	6942371128056613572	-1
3612	10145393792789744172	-1
3613	13101673641481870869	-1
3614	12796482213656450435	-1
3615	16875873915085059136	-1
3616	6083648447309988150	-1
3617	8063963867683584375	-1
3619	7183803159040214636	-1
3620	3658349772849057777	-1
3621	3362148862667974203	-1
3622	3314078435318206770	-1
3623	3533015533521717441	-1
3624	4313715851828769191	-1
3625	1428925009705557157	-1
3626	3464728963467817416	-1
3628	1535783027839380130	-1
3630	12098420588836728852	-1
3631	4114344554760068509	-1
3632	11076716038395097196	-1
3633	9869864337526798486	-1
3634	3580752833176046171	-1
3635	14629235877052191989	-1
3636	14162828733249489485	-1
3637	2544998620052717165	-1
3638	12360607054746165714	-1
3640	3103368901209924278	-1
3641	3687316440450360354	-1
3642	5760371971286316360	-1
3643	14593829722504308420	-1
3644	14131211235196178786	-1
3645	10793975615824260943	-1
3647	1515075984583565187	-1
3648	3420195423623134807	-1
3649	8611912805678164967	-1
3651	10263358693601338126	-1
3652	8838329779057483219	-1
3653	1573074780671851945	-1
3654	1428734163531631527	-1
3655	4888864494218131426	-1
3656	10766387658249803178	-1
3657	14964587898371731320	-1
3658	9261351638132064815	-1
3659	12638220598642222186	-1
3661	13491800197471125082	-1
3662	13715697029307829486	-1
3663	8737897499071126336	-1
3667	14380901276589661689	-1
3669	954946563914651861	-1
3671	268585830960433428	-1
3672	9199703128590427973	-1
3673	3987569858118196609	-1
3674	15272214928948371896	-1
3675	13423887681016179607	-1
3676	1826179261320231543	-1
3677	5594530481110180559	-1
3678	12091513989764135350	-1
3679	2097445543947040899	-1
3681	4201037721970081622	-1
3682	9772273756374642997	-1
3684	6005765447965345165	-1
3685	11068312755039430410	-1
3687	4142191282231802628	-1
3688	252415701626552792	-1
3690	11624628815795392979	-1
3691	1261762055136256961	-1
3692	12451273699798225810	-1
3695	1901508280022922222	-1
3696	2659740090649328549	-1
3697	1661142588904747835	-1
3698	6506659857536875340	-1
3699	2390411706260948227	-1
3701	11766283646759610616	-1
3702	2427760035995447968	-1
3703	9622238411043727070	-1
3704	7477726647748866538	-1
3706	667566019550963713	-1
3708	10898878185061876261	-1
3709	9318459195665767946	-1
3711	12238145686783129104	-1
3712	471330152127172878	-1
3713	2190099355964849095	-1
3714	7476236564361939780	-1
3716	12611901284754521483	-1
3717	2429080527406829754	-1
3718	2975242828932541730	-1
3719	13104667245022159211	-1
3720	9440353792411920741	-1
3721	1296071204553841413	-1
3722	2586345341694437773	-1
3723	2598647084861695653	-1
3724	6110399380109242850	-1
3725	12180657984974359259	-1
3726	10530998593682041929	-1
3727	2323954962683253873	-1
3728	5424793377015651735	-1
3730	13253410713330772797	-1
3732	11116809271633181101	-1
3733	15260915406751685615	-1
3734	17376733142967327191	-1
3738	5207554971413885472	-1
3739	11958180263435370517	-1
3740	3143199089337337049	-1
3743	16550574594959037591	-1
3744	5709894108560401476	-1
3745	4564581313567005630	-1
3746	887549237745076387	-1
3748	2775152534235342129	-1
3752	8312374634670789955	-1
3754	11484793306388148697	-1
3755	12616511197736162022	-1
3757	2856828701425395143	-1
3758	8935052481263453191	-1
3759	1409200971148965518	-1
3761	11645257144126175753	-1
3762	10356455010494905933	-1
3764	7317023095801417201	-1
3766	18399916457163610438	-1
3767	3991020887024908759	-1
3768	11686268360376117746	-1
3771	1345637822594178317	-1
3773	180392023264809845	-1
3775	4282122475101502280	-1
3776	6191080194630385445	-1
3777	4502282715991732615	-1
3778	5862494437848011677	-1
3780	11813301277728512806	-1
3781	9548664629506716332	-1
3782	8574481877894838821	-1
3783	7631256185701102007	-1
3784	12953780650610283223	-1
3785	6992609095918746782	-1
3786	180610873649080224	-1
3787	9948388670550475415	-1
3788	14099190075379248870	-1
3789	14150067232136566662	-1
3790	5968554682987140412	-1
3791	4378877249013426130	-1
3792	3070630428908751687	-1
3794	17439184802763388352	-1
3795	6144992051776235844	-1
3797	1850660360402703323	-1
3798	4514945152432697349	-1
3800	3255037696924494934	-1
3801	1428946779708070407	-1
3802	10765832830062868855	-1
3803	2252264418652758661	-1
3804	1805094505290454368	-1
3805	8306332892675395919	-1
3807	2498368973392300340	-1
3808	271198410394897157	-1
3810	7485277047871124063	-1
3811	1777374163528268871	-1
3812	1265060152787934599	-1
3814	5757790351073789627	-1
3815	3647582397452682729	-1
3818	1412293079069024904	-1
3820	7142055309159993297	-1
3823	18032140598581745542	-1
3826	5469864635692869901	-1
3831	10184432133605273655	-1
3832	10504403388115891648	-1
3833	8034372907502034598	-1
3837	7284471443930644914	-1
3839	4368833234923093407	-1
3840	6283851541805931556	-1
3841	13981639655196841851	-1
3843	1120736715313552746	-1
3844	17801228115503123341	-1
3845	9404704994294162414	-1
3846	825841890522667300	-1
3848	7655596261701374142	-1
3850	703325878130357147	-1
3853	15782971302944196570	-1
3854	9067865934997753294	-1
3855	3999889127164096987	-1
3856	11223453890011774283	-1
3857	9494444424647455003	-1
3860	2348566337067023709	-1
3861	6482020387103878843	-1
3862	10496473017716585878	-1
3863	13685428038580615693	-1
3864	237967330232459062	-1
3866	14101590311270647254	-1
3868	1191477198633344739	-1
3869	9504901486295329003	-1
3870	7575219581253652545	-1
3872	17521205855120940341	-1
3875	16240899387883557656	-1
3876	14792260912676135227	-1
3879	252376343243634832	-1
3880	13073360705878580190	-1
3882	7005737104363008796	-1
3883	13798450706088647903	-1
3885	9552841533342331815	-1
3887	12908519263071895301	-1
3888	4735880953483139362	-1
3889	11654299414928230095	-1
3890	4349607486464537596	-1
3891	16473015890248469299	-1
3892	10298191598172813771	-1
3893	12570948241642267589	-1
3894	7700361319668970941	-1
3895	16656007434415616389	-1
3896	1485347688204030339	-1
3898	14460652248255372756	-1
3900	7156668961201975	-1
3902	14677711578985152245	-1
3904	14861297837797311190	-1
3905	16224133760889193166	-1
3908	5621085888955453122	-1
3909	15418681878831788215	-1
3912	11171647957877141047	-1
3913	8617007596564975441	-1
3915	5841069617753649586	-1
3917	2182032815881571607	-1
3918	16566691102359570238	-1
3919	7898419410997279238	-1
3921	146150102889544956	-1
3923	126874338483717457	-1
3924	12273960976154222995	-1
3925	1682865889324862421	-1
3926	3966730958675941543	-1
3928	1250787887565879815	-1
3930	9361280498601859862	-1
3931	8871162897941884565	-1
3933	13059173425046534401	-1
3934	9448537598641129309	-1
3936	2985554099434127832	-1
3937	5216949294423807734	-1
3939	2303233484292913430	-1
3941	15514110762296387906	-1
3942	17568750309197543402	-1
3943	3445159070412787999	-1
3944	3437793446791435829	-1
3945	3803760142638030591	-1
3948	15332656352817962766	-1
3950	6536759877901599414	-1
3953	8743925328877827709	-1
3954	9655238087531510905	-1
3955	5241383519768205386	-1
3957	9919389605066578319	-1
3958	13171522147146512400	-1
3959	11536141842746102385	-1
